,State,Agency Type,Agency Name,Population ,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Kidnapping/ Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With An Object,Fondling,Sex Offenses  Nonforcible,Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism,Embezzle- ment,Extortion/ Blackmail,Fraud Offenses,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imperson- ation,Welfare Fraud,Wire Fraud,Larceny- Theft Offenses,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin- operated Machine,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Porno- graphy/ Obscene Material,Prost- itution Offenses,Prost- itution,Assisting or Pro- moting Prost- itution,Weapon Law Violations
4217,UTAH,Cities,Hurricane,14284,195.0,15.0,116.0,64.0,0.0,0.0,0.0,0.0,2.0,25.0,5.0,3.0,0.0,17.0,2.0,0.0,2.0,2.0,0.0,28.0,20.0,116.0,0.0,0.0,8.0,4.0,3.0,0.0,1.0,0.0,243.0,0.0,1.0,49.0,3.0,1.0,58.0,2.0,129.0,12.0,1.0,9.0,81.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0
4218,UTAH,Cities,Kanab,4450,25.0,5.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,4.0,1.0,0.0,6.0,1.0,33.0,5.0,0.0,2.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4219,UTAH,Cities,Kaysville,28153,159.0,9.0,127.0,23.0,1.0,0.0,0.0,1.0,13.0,46.0,3.0,8.0,0.0,35.0,1.0,0.0,1.0,0.0,0.0,55.0,9.0,164.0,0.0,1.0,34.0,5.0,24.0,5.0,0.0,0.0,226.0,0.0,1.0,32.0,5.0,0.0,57.0,7.0,124.0,13.0,0.0,2.0,173.0,103.0,70.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0
4220,UTAH,Cities,Layton,69420,931.0,44.0,580.0,307.0,0.0,0.0,0.0,0.0,9.0,122.0,33.0,8.0,2.0,79.0,10.0,1.0,9.0,9.0,0.0,299.0,69.0,665.0,3.0,2.0,207.0,36.0,118.0,43.0,0.0,10.0,1538.0,2.0,7.0,435.0,380.0,7.0,314.0,86.0,307.0,69.0,7.0,19.0,590.0,294.0,296.0,1.0,0.0,0.0,1.0,0.0,15.0,17.0,17.0,0.0,55.0
4221,UTAH,Cities,Lindon,10488,57.0,12.0,31.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,107.0,2.0,0.0,34.0,8.0,22.0,4.0,0.0,0.0,241.0,0.0,0.0,126.0,32.0,1.0,34.0,6.0,42.0,9.0,0.0,5.0,107.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4222,UTAH,Cities,Logan,49672,243.0,28.0,215.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,4.0,0.0,46.0,0.0,0.0,0.0,3.0,0.0,198.0,23.0,457.0,0.0,0.0,98.0,93.0,4.0,1.0,0.0,0.0,946.0,0.0,0.0,189.0,1.0,1.0,5.0,1.0,749.0,36.0,3.0,1.0,322.0,184.0,138.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0
4223,UTAH,Cities,Moab,5170,121.0,10.0,110.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,4.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,25.0,3.0,75.0,0.0,0.0,21.0,7.0,11.0,3.0,0.0,0.0,171.0,0.0,0.0,19.0,0.0,0.0,22.0,0.0,130.0,15.0,0.0,2.0,143.0,90.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4224,UTAH,Cities,Naples,1811,16.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,17.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,32.0,5.0,0.0,0.0,29.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4225,UTAH,Cities,North Ogden,17838,57.0,2.0,37.0,18.0,0.0,0.0,0.0,0.0,13.0,24.0,4.0,1.0,3.0,16.0,0.0,0.0,0.0,2.0,0.0,64.0,2.0,151.0,0.0,0.0,36.0,13.0,9.0,7.0,0.0,7.0,214.0,0.0,0.0,22.0,10.0,2.0,83.0,11.0,86.0,10.0,1.0,5.0,38.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4226,UTAH,Cities,North Salt Lake,16831,141.0,11.0,129.0,1.0,0.0,0.0,0.0,0.0,4.0,18.0,10.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,58.0,13.0,191.0,0.0,0.0,58.0,33.0,4.0,21.0,0.0,0.0,383.0,0.0,0.0,17.0,0.0,0.0,86.0,0.0,280.0,35.0,4.0,10.0,141.0,74.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4227,UTAH,Cities,Ogden,85083,2838.0,236.0,2058.0,544.0,2.0,2.0,0.0,0.0,100.0,206.0,25.0,29.0,26.0,126.0,7.0,0.0,7.0,13.0,1.0,726.0,218.0,2221.0,2.0,0.0,316.0,133.0,147.0,15.0,0.0,21.0,3376.0,4.0,16.0,761.0,545.0,14.0,717.0,107.0,1212.0,219.0,96.0,58.0,1780.0,985.0,795.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,1.0,190.0
4228,UTAH,Cities,Perry,4600,28.0,6.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,6.0,31.0,1.0,0.0,13.0,7.0,2.0,4.0,0.0,0.0,77.0,0.0,0.0,33.0,0.0,0.0,9.0,0.0,35.0,1.0,1.0,2.0,29.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4229,UTAH,Cities,Pleasant Grove,34900,116.0,7.0,96.0,13.0,0.0,0.0,0.0,0.0,3.0,39.0,1.0,1.0,0.0,37.0,1.0,0.0,1.0,1.0,0.0,65.0,15.0,181.0,0.0,0.0,70.0,32.0,30.0,8.0,0.0,0.0,432.0,0.0,1.0,95.0,26.0,0.0,79.0,29.0,202.0,17.0,2.0,12.0,245.0,107.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0
4230,UTAH,Cities,Price,8799,107.0,18.0,87.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,1.0,1.0,2.0,7.0,0.0,7.0,3.0,0.0,70.0,12.0,53.0,2.0,0.0,32.0,11.0,18.0,3.0,0.0,0.0,335.0,0.0,2.0,82.0,54.0,0.0,47.0,4.0,146.0,10.0,0.0,4.0,113.0,61.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0
4231,UTAH,Cities,Provo,116879,873.0,94.0,646.0,133.0,0.0,0.0,0.0,0.0,44.0,165.0,38.0,13.0,2.0,112.0,12.0,0.0,12.0,5.0,0.0,292.0,33.0,1048.0,3.0,3.0,214.0,135.0,57.0,18.0,0.0,4.0,2177.0,2.0,3.0,454.0,481.0,5.0,420.0,64.0,748.0,113.0,19.0,84.0,774.0,366.0,408.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,101.0
4232,UTAH,Cities,Riverdale,8658,136.0,7.0,96.0,33.0,0.0,0.0,0.0,0.0,3.0,22.0,4.0,3.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,49.0,28.0,130.0,1.0,0.0,69.0,2.0,49.0,11.0,0.0,7.0,396.0,0.0,12.0,249.0,50.0,0.0,56.0,1.0,28.0,18.0,3.0,5.0,310.0,127.0,183.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,8.0
4233,UTAH,Cities,Roosevelt,6189,212.0,6.0,204.0,2.0,0.0,0.0,0.0,0.0,5.0,39.0,4.0,22.0,0.0,13.0,3.0,0.0,3.0,1.0,0.0,34.0,5.0,107.0,0.0,0.0,41.0,20.0,19.0,2.0,0.0,0.0,202.0,0.0,0.0,23.0,0.0,0.0,21.0,0.0,158.0,10.0,0.0,3.0,158.0,88.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4234,UTAH,Cities,Roy,37900,364.0,11.0,292.0,61.0,1.0,1.0,0.0,0.0,41.0,61.0,25.0,5.0,5.0,26.0,3.0,0.0,3.0,4.0,0.0,113.0,21.0,381.0,0.0,2.0,81.0,18.0,41.0,18.0,0.0,4.0,656.0,0.0,2.0,75.0,194.0,4.0,183.0,9.0,189.0,26.0,7.0,8.0,86.0,47.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0
4235,UTAH,Cities,Salt Lake City,192465,5545.0,858.0,3806.0,881.0,8.0,8.0,0.0,0.0,103.0,359.0,123.0,24.0,74.0,138.0,19.0,1.0,18.0,39.0,0.0,1821.0,295.0,3710.0,6.0,16.0,950.0,164.0,458.0,310.0,4.0,14.0,11023.0,33.0,97.0,2720.0,1298.0,17.0,3864.0,508.0,2486.0,1719.0,316.0,217.0,3104.0,1515.0,1589.0,3.0,0.0,3.0,0.0,0.0,5.0,39.0,30.0,9.0,333.0
4236,UTAH,Cities,Sandy,90405,1189.0,88.0,982.0,119.0,3.0,2.0,0.0,1.0,8.0,58.0,24.0,3.0,1.0,30.0,4.0,2.0,2.0,3.0,0.0,446.0,148.0,999.0,22.0,0.0,259.0,70.0,130.0,52.0,0.0,7.0,2102.0,0.0,0.0,545.0,69.0,14.0,616.0,175.0,683.0,147.0,36.0,75.0,1074.0,471.0,603.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,6.0,1.0,76.0
4237,UTAH,Cities,Santa Clara-Ivins,13266,52.0,2.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,20.0,3.0,36.0,0.0,0.0,21.0,14.0,7.0,0.0,0.0,0.0,50.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,37.0,0.0,0.0,1.0,54.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
4238,UTAH,Cities,Saratoga Springs,18546,124.0,11.0,100.0,13.0,0.0,0.0,0.0,0.0,3.0,18.0,2.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,91.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0,55.0,3.0,0.0,19.0,0.0,82.0,4.0,4.0,0.0,110.0,56.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0
4239,UTAH,Cities,South Jordan,52071,377.0,9.0,287.0,81.0,2.0,0.0,2.0,0.0,3.0,25.0,4.0,1.0,0.0,20.0,4.0,0.0,4.0,0.0,0.0,174.0,40.0,295.0,11.0,0.0,175.0,53.0,92.0,25.0,0.0,5.0,800.0,0.0,12.0,148.0,45.0,1.0,254.0,26.0,314.0,58.0,10.0,5.0,163.0,89.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0
4240,UTAH,Cities,South Ogden,16986,146.0,6.0,113.0,27.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,95.0,27.0,119.0,4.0,0.0,57.0,7.0,23.0,17.0,0.0,10.0,216.0,0.0,0.0,52.0,65.0,4.0,60.0,11.0,24.0,12.0,2.0,6.0,132.0,68.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4241,UTAH,Cities,South Salt Lake,24340,820.0,125.0,640.0,55.0,3.0,3.0,0.0,0.0,4.0,82.0,52.0,7.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,245.0,57.0,973.0,0.0,0.0,145.0,35.0,56.0,43.0,0.0,11.0,1184.0,0.0,13.0,128.0,35.0,0.0,370.0,42.0,596.0,216.0,31.0,19.0,635.0,331.0,304.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,62.0
4242,UTAH,Cities,Spanish Fork,36141,49.0,4.0,42.0,3.0,0.0,0.0,0.0,0.0,1.0,21.0,7.0,1.0,1.0,12.0,2.0,0.0,2.0,4.0,0.0,82.0,9.0,236.0,0.0,0.0,91.0,57.0,26.0,8.0,0.0,0.0,404.0,0.0,0.0,23.0,7.0,0.0,110.0,4.0,260.0,9.0,3.0,0.0,45.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,UTAH,Cities,St. George,75780,927.0,105.0,727.0,95.0,0.0,0.0,0.0,0.0,40.0,84.0,27.0,10.0,0.0,47.0,9.0,1.0,8.0,5.0,1.0,310.0,87.0,852.0,2.0,0.0,225.0,105.0,93.0,22.0,0.0,5.0,1304.0,0.0,14.0,219.0,3.0,2.0,389.0,13.0,664.0,88.0,23.0,39.0,751.0,407.0,344.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,51.0
4244,UTAH,Cities,Sunset,5283,83.0,0.0,69.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,14.0,1.0,59.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,0.0,124.0,0.0,0.0,23.0,0.0,0.0,37.0,0.0,64.0,5.0,0.0,0.0,58.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4245,UTAH,Cities,Syracuse,25090,115.0,5.0,82.0,28.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,1.0,0.0,20.0,8.0,0.0,8.0,0.0,0.0,28.0,2.0,162.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,0.0,196.0,0.0,1.0,40.0,0.0,0.0,42.0,1.0,112.0,4.0,0.0,1.0,106.0,52.0,54.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0
4246,UTAH,Cities,Tooele,32641,593.0,64.0,506.0,23.0,1.0,0.0,1.0,0.0,55.0,54.0,15.0,4.0,2.0,33.0,2.0,0.0,2.0,18.0,0.0,198.0,31.0,510.0,1.0,0.0,156.0,38.0,81.0,32.0,0.0,5.0,1130.0,0.0,1.0,243.0,208.0,1.0,263.0,55.0,359.0,69.0,17.0,37.0,385.0,182.0,203.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,59.0
4247,UTAH,Cities,Tremonton,7799,141.0,12.0,121.0,8.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,25.0,6.0,104.0,0.0,0.0,37.0,28.0,6.0,3.0,0.0,0.0,144.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,102.0,6.0,1.0,0.0,34.0,18.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
4248,UTAH,Cities,Vernal,9373,269.0,33.0,218.0,18.0,0.0,0.0,0.0,0.0,2.0,34.0,7.0,4.0,1.0,22.0,5.0,0.0,5.0,3.0,0.0,62.0,31.0,149.0,0.0,0.0,40.0,9.0,18.0,13.0,0.0,0.0,403.0,0.0,0.0,44.0,7.0,0.0,54.0,9.0,289.0,18.0,3.0,0.0,208.0,120.0,88.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,26.0
4249,UTAH,Cities,Washington,19509,168.0,27.0,101.0,40.0,1.0,1.0,0.0,0.0,2.0,19.0,6.0,1.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,72.0,16.0,156.0,0.0,0.0,88.0,34.0,45.0,4.0,0.0,5.0,516.0,0.0,0.0,182.0,0.0,0.0,156.0,3.0,175.0,24.0,4.0,15.0,215.0,110.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
4250,UTAH,Cities,West Bountiful,5429,47.0,5.0,38.0,4.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,60.0,0.0,0.0,27.0,13.0,14.0,0.0,0.0,0.0,133.0,0.0,0.0,30.0,0.0,0.0,31.0,0.0,72.0,10.0,1.0,8.0,73.0,42.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4251,UTAH,Cities,West Jordan,107103,1158.0,143.0,838.0,177.0,2.0,2.0,0.0,0.0,27.0,138.0,24.0,6.0,3.0,105.0,8.0,2.0,6.0,9.0,0.0,478.0,161.0,1557.0,2.0,0.0,306.0,0.0,210.0,49.0,2.0,45.0,2551.0,0.0,34.0,583.0,33.0,2.0,691.0,59.0,1149.0,240.0,33.0,35.0,899.0,426.0,473.0,2.0,2.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,86.0
4252,UTAH,Cities,West Valley,133725,2470.0,388.0,1823.0,259.0,1.0,1.0,0.0,0.0,102.0,261.0,94.0,24.0,4.0,139.0,14.0,2.0,12.0,19.0,0.0,912.0,217.0,1778.0,19.0,2.0,617.0,228.0,312.0,62.0,0.0,15.0,4191.0,0.0,11.0,1045.0,264.0,5.0,1088.0,490.0,1288.0,668.0,120.0,181.0,1736.0,832.0,904.0,2.0,0.0,1.0,1.0,0.0,20.0,5.0,3.0,2.0,275.0
4253,UTAH,Cities,Willard,1806,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,13.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4254,UTAH,Cities,Woods Cross,10066,123.0,5.0,114.0,4.0,0.0,0.0,0.0,0.0,3.0,27.0,7.0,19.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,62.0,14.0,106.0,2.0,0.0,35.0,11.0,18.0,6.0,0.0,0.0,155.0,0.0,0.0,9.0,2.0,0.0,36.0,10.0,98.0,19.0,1.0,7.0,103.0,55.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4255,UTAH,Universities and Colleges,Brigham Young University,34101,32.0,3.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,60.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,230.0,1.0,0.0,20.0,59.0,0.0,15.0,2.0,133.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4256,UTAH,Universities and Colleges,Southern Utah University,7750,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,1.0,1.0,8.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4257,UTAH,Universities and Colleges,Utah State University,26757,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,44.0,0.0,0.0,21.0,13.0,2.0,0.0,0.0,6.0,91.0,1.0,0.0,0.0,21.0,0.0,4.0,1.0,64.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4258,UTAH,Metropolitan Counties,Davis,26757,163.0,11.0,120.0,32.0,0.0,0.0,0.0,0.0,2.0,21.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,48.0,5.0,112.0,0.0,0.0,55.0,1.0,1.0,53.0,0.0,0.0,157.0,0.0,0.0,1.0,0.0,0.0,72.0,2.0,82.0,7.0,0.0,8.0,449.0,232.0,217.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0
4259,UTAH,Metropolitan Counties,Morgan,26757,20.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,27.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,17.0,0.0,9.0,1.0,11.0,2.0,0.0,1.0,66.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4260,UTAH,Metropolitan Counties,Salt Lake County Unified Police Department,26757,3154.0,415.0,2036.0,703.0,5.0,5.0,0.0,0.0,49.0,402.0,116.0,15.0,0.0,271.0,13.0,4.0,9.0,35.0,0.0,1665.0,343.0,3594.0,11.0,4.0,1443.0,596.0,594.0,181.0,2.0,70.0,7739.0,22.0,41.0,1406.0,1400.0,12.0,2644.0,398.0,1816.0,840.0,169.0,168.0,1784.0,1122.0,662.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,6.0,10.0,182.0
4261,UTAH,Metropolitan Counties,Tooele,26757,107.0,17.0,88.0,2.0,0.0,0.0,0.0,0.0,2.0,21.0,7.0,0.0,2.0,12.0,0.0,0.0,0.0,4.0,0.0,43.0,19.0,19.0,0.0,1.0,47.0,15.0,27.0,5.0,0.0,0.0,63.0,0.0,0.0,4.0,2.0,1.0,53.0,0.0,3.0,26.0,2.0,14.0,279.0,144.0,135.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,17.0
4262,UTAH,Metropolitan Counties,Utah,26757,190.0,16.0,151.0,23.0,0.0,0.0,0.0,0.0,7.0,34.0,3.0,2.0,1.0,28.0,7.0,1.0,6.0,2.0,0.0,48.0,6.0,192.0,1.0,0.0,65.0,42.0,17.0,6.0,0.0,0.0,236.0,0.0,0.0,9.0,8.0,0.0,45.0,6.0,168.0,10.0,0.0,5.0,901.0,412.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
4263,UTAH,Metropolitan Counties,Washington,26757,152.0,13.0,106.0,33.0,2.0,2.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,31.0,12.0,74.0,0.0,0.0,20.0,14.0,4.0,1.0,0.0,1.0,90.0,0.0,1.0,6.0,0.0,0.0,25.0,1.0,57.0,8.0,2.0,5.0,108.0,59.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
4264,UTAH,Metropolitan Counties,Weber,26757,320.0,29.0,221.0,70.0,0.0,0.0,0.0,0.0,10.0,79.0,7.0,7.0,9.0,56.0,6.0,0.0,6.0,7.0,0.0,182.0,14.0,376.0,0.0,0.0,123.0,20.0,51.0,45.0,0.0,7.0,746.0,2.0,2.0,15.0,175.0,10.0,257.0,33.0,252.0,52.0,5.0,8.0,177.0,97.0,80.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,26.0
4265,UTAH,Nonmetropolitan Counties,Carbon,26757,47.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,86.0,0.0,0.0,8.0,2.0,4.0,1.0,0.0,1.0,147.0,0.0,0.0,0.0,36.0,0.0,29.0,3.0,79.0,8.0,0.0,3.0,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0
4266,UTAH,Nonmetropolitan Counties,Daggett,26757,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4267,UTAH,Nonmetropolitan Counties,Duchesne,26757,105.0,22.0,74.0,9.0,0.0,0.0,0.0,0.0,4.0,24.0,2.0,0.0,0.0,22.0,9.0,1.0,8.0,3.0,0.0,58.0,4.0,104.0,0.0,0.0,29.0,9.0,17.0,2.0,1.0,0.0,237.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,218.0,14.0,0.0,2.0,113.0,64.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0
4268,UTAH,Nonmetropolitan Counties,Emery,26757,69.0,6.0,56.0,7.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,44.0,7.0,48.0,1.0,0.0,12.0,4.0,7.0,1.0,0.0,0.0,121.0,0.0,0.0,7.0,0.0,0.0,8.0,4.0,102.0,10.0,0.0,3.0,48.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
4269,UTAH,Nonmetropolitan Counties,Millard,26757,128.0,18.0,73.0,37.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,54.0,5.0,37.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,191.0,0.0,0.0,7.0,15.0,0.0,28.0,4.0,137.0,12.0,0.0,2.0,65.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0
4270,UTAH,Nonmetropolitan Counties,Uintah,26757,203.0,34.0,144.0,25.0,0.0,0.0,0.0,0.0,4.0,54.0,10.0,1.0,1.0,42.0,5.0,0.0,5.0,3.0,0.0,54.0,7.0,136.0,0.0,0.0,40.0,11.0,21.0,8.0,0.0,0.0,171.0,0.0,0.0,2.0,0.0,0.0,20.0,8.0,141.0,16.0,2.0,1.0,419.0,225.0,194.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36.0
